Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2559,Graines de coton,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2560,Coco (Incl Coprah),2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2561,Sésame,2017,2017,Milliers de tonnes,-1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2563,Olives,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2570,"Plantes Oleiferes, Autre",2017,2017,Milliers de tonnes,-5.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2571,Huile de Soja,2017,2017,Milliers de tonnes,139.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2572,Huile d'Arachide,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2573,Huile de Tournesol,2017,2017,Milliers de tonnes,-61.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2574,Huile de Colza&Moutarde,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2575,Huile Graines de Coton,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2576,Huile de Palmistes,2017,2017,Milliers de tonnes,-7.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2577,Huile de Palme,2017,2017,Milliers de tonnes,-31.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2578,Huile de Coco,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2579,Huile de Sésame,2017,2017,Milliers de tonnes,5.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2580,Huile d'Olive,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2582,Huile de Germe de Maïs,2017,2017,Milliers de tonnes,11.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2586,Huil Plantes Oleif Autr,2017,2017,Milliers de tonnes,9.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2601,Tomates et produits,2017,2017,Milliers de tonnes,-2.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2602,Oignons,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2605,"Légumes, Autres",2017,2017,Milliers de tonnes,17.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2611,"Oranges, Mandarines",2017,2017,Milliers de tonnes,-1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2612,Citrons & Limes et produits,2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2613,Pamplemousse et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2614,"Agrumes, Autres",2017,2017,Milliers de tonnes,3.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2617,Pommes et produits,2017,2017,Milliers de tonnes,-1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2618,Ananas et produits,2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2620,Raisin,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2625,"Fruits, Autres",2017,2017,Milliers de tonnes,-24.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2630,Café et produits,2017,2017,Milliers de tonnes,2.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2633,Feve de Cacao et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2635,Thé,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2640,Poivre,2017,2017,Milliers de tonnes,2.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2641,Piments,2017,2017,Milliers de tonnes,2.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2642,Girofles,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2645,"Épices, Autres",2017,2017,Milliers de tonnes,44.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2655,Vin,2017,2017,Milliers de tonnes,-17.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2656,Bière,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2657,Boissons Fermentés,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2658,Boissons Alcooliques,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2659,"Alcool, non Comestible",2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2731,Viande de Bovins,2017,2017,Milliers de tonnes,-42.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2732,Viande d'Ovins/Caprins,2017,2017,Milliers de tonnes,-30.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2733,Viande de Suides,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2734,Viande de Volailles,2017,2017,Milliers de tonnes,92.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2735,"Viande, Autre",2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2737,Graisses Animales Crue,2017,2017,Milliers de tonnes,-5.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2781,Huiles de Poissons,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2782,Huiles de Foie de Poisso,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2744,Oeufs,2017,2017,Milliers de tonnes,-0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2848,Lait - Excl Beurre,2017,2017,Milliers de tonnes,-3.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2762,Perciform,2017,2017,Milliers de tonnes,3.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2763,Poissons Pelagiques,2017,2017,Milliers de tonnes,11.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2765,Crustacés,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2769,Animaux Aquatiques Autre,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2680,Aliments pour enfants,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,223,Turquie,5072,Variation de stock,2899,Miscellanees,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2511,Blé et produits,2017,2017,Milliers de tonnes,-533.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2805,Riz et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2513,Orge et produits,2017,2017,Milliers de tonnes,-85.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2514,Maïs et produits,2017,2017,Milliers de tonnes,-749.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2515,Seigle et produits,2017,2017,Milliers de tonnes,-8.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2516,Avoine,2017,2017,Milliers de tonnes,-8.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2517,Millet et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2518,Sorgho et produits,2017,2017,Milliers de tonnes,-15.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2520,"Céréales, Autres",2017,2017,Milliers de tonnes,21.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2531,Pommes de Terre et produits,2017,2017,Milliers de tonnes,1057.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2533,Patates douces,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2534,Racines nda,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2537,"Sucre, betterave",2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2542,Sucre Eq Brut,2017,2017,Milliers de tonnes,-426.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2543,Edulcorants Autres,2017,2017,Milliers de tonnes,14.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2745,Miel,2017,2017,Milliers de tonnes,-7.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2546,Haricots,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2547,Pois,2017,2017,Milliers de tonnes,-70.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2549,Légumineuses Autres et produits,2017,2017,Milliers de tonnes,5.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2551,Noix et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2555,Soja,2017,2017,Milliers de tonnes,-130.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2556,Arachides Decortiquees,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2557,Graines de tournesol,2017,2017,Milliers de tonnes,-199.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2558,Graines Colza/Moutarde,2017,2017,Milliers de tonnes,-43.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2560,Coco (Incl Coprah),2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2561,Sésame,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2563,Olives,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2570,"Plantes Oleiferes, Autre",2017,2017,Milliers de tonnes,-41.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2571,Huile de Soja,2017,2017,Milliers de tonnes,-9.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2572,Huile d'Arachide,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2573,Huile de Tournesol,2017,2017,Milliers de tonnes,-7.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2574,Huile de Colza&Moutarde,2017,2017,Milliers de tonnes,-2.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2575,Huile Graines de Coton,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2576,Huile de Palmistes,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2577,Huile de Palme,2017,2017,Milliers de tonnes,4.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2578,Huile de Coco,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2579,Huile de Sésame,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2580,Huile d'Olive,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2582,Huile de Germe de Maïs,2017,2017,Milliers de tonnes,-1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2586,Huil Plantes Oleif Autr,2017,2017,Milliers de tonnes,8.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2601,Tomates et produits,2017,2017,Milliers de tonnes,76.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2602,Oignons,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2605,"Légumes, Autres",2017,2017,Milliers de tonnes,12.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2611,"Oranges, Mandarines",2017,2017,Milliers de tonnes,2.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2613,Pamplemousse et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2614,"Agrumes, Autres",2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2617,Pommes et produits,2017,2017,Milliers de tonnes,10.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2618,Ananas et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2620,Raisin,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2625,"Fruits, Autres",2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2630,Café et produits,2017,2017,Milliers de tonnes,-1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2633,Feve de Cacao et produits,2017,2017,Milliers de tonnes,3.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2635,Thé,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2640,Poivre,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2641,Piments,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2642,Girofles,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2645,"Épices, Autres",2017,2017,Milliers de tonnes,-7.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2655,Vin,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2656,Bière,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2657,Boissons Fermentés,2017,2017,Milliers de tonnes,3.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2658,Boissons Alcooliques,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2659,"Alcool, non Comestible",2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2731,Viande de Bovins,2017,2017,Milliers de tonnes,9.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2732,Viande d'Ovins/Caprins,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2733,Viande de Suides,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2734,Viande de Volailles,2017,2017,Milliers de tonnes,49.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2735,"Viande, Autre",2017,2017,Milliers de tonnes,-1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2740,"Beurre, Ghee",2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2737,Graisses Animales Crue,2017,2017,Milliers de tonnes,-6.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2744,Oeufs,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2848,Lait - Excl Beurre,2017,2017,Milliers de tonnes,29.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2761,Poissons Eau Douce,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2763,Poissons Pelagiques,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2680,Aliments pour enfants,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,5072,Variation de stock,2899,Miscellanees,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2511,Blé et produits,2017,2017,Milliers de tonnes,51.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2805,Riz et produits,2017,2017,Milliers de tonnes,-140.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2513,Orge et produits,2017,2017,Milliers de tonnes,-198.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2514,Maïs et produits,2017,2017,Milliers de tonnes,110.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2515,Seigle et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2516,Avoine,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2517,Millet et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2518,Sorgho et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2520,"Céréales, Autres",2017,2017,Milliers de tonnes,-3.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2531,Pommes de Terre et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2533,Patates douces,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2534,Racines nda,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2537,"Sucre, betterave",2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2542,Sucre Eq Brut,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2543,Edulcorants Autres,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2745,Miel,2017,2017,Milliers de tonnes,4.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2546,Haricots,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2547,Pois,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2549,Légumineuses Autres et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2551,Noix et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2555,Soja,2017,2017,Milliers de tonnes,-78.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2556,Arachides Decortiquees,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2557,Graines de tournesol,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2558,Graines Colza/Moutarde,2017,2017,Milliers de tonnes,-2.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2559,Graines de coton,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2560,Coco (Incl Coprah),2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2561,Sésame,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2563,Olives,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2570,"Plantes Oleiferes, Autre",2017,2017,Milliers de tonnes,-0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2571,Huile de Soja,2017,2017,Milliers de tonnes,3.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2572,Huile d'Arachide,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2573,Huile de Tournesol,2017,2017,Milliers de tonnes,7.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2574,Huile de Colza&Moutarde,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2575,Huile Graines de Coton,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2576,Huile de Palmistes,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2577,Huile de Palme,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2578,Huile de Coco,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2579,Huile de Sésame,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2580,Huile d'Olive,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2582,Huile de Germe de Maïs,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2586,Huil Plantes Oleif Autr,2017,2017,Milliers de tonnes,2.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2601,Tomates et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,5072,Variation de stock,2605,"Légumes, Autres",2017,2017,Milliers de tonnes,-0.0,S,Données standardisées
